nID;nID_Subject;nID_SubjectContactType;sValue
3410;1728;1;nupcsn@nt.hs.ukrtel.net
3411;1729;0;(05537)53503
3412;1729;1;6511@ukrpost.ua
3413;1730;0;(05542)21575
3414;1730;1;uszn.zyr@ukr.net 
3415;1731;0;(05538)21893
3416;1731;1;chupczn@ukr.net
3417;1732;0;(0552)229681
3418;1732;1;Komsomol2007@ukr.net
3419;1733;0;(0552)354465
3420;1733;1;dneprzhs@ukr.net
3421;1734;0;(0552)223335
3422;1734;1;syvorov_ypszn@ukr.net
3423;1735;0;(0382)651284
3424;1735;1;hmouszn@hm.ukrtel.net
3425;1736;0;(03841)21350,20153
3426;1736;1;bil_soc_zahist@ukr.net
3427;1737;0;380 (3846) 21601
3428;1737;1;vinupszn@ukrpost.ua
3429;1738;0;(03845)42014
3430;1738;1;volupszn@ukr.net
3431;1739;0;(0251)50219,(0251)31546
3432;1739;1;uprgor@ukrpost.ua
3433;1740;0;(03856)21854
3434;1740;1;der_uszn@ukr.net
3435;1741;0;(03858)33053
3436;1741;1;mail:dunupszn@ukrpost.ua
3437;1742;0;(03852)42904,40770,41567
3438;1742;1;iz_upszn@ukr.net
3439;1743;0;380 (3849) 24000
3440;1743;1;upszn6808@ukr.net
3441;1744;0;380 (3855)44559
3442;1744;1;krrayupr@ukrpost.ua
3443;1745;0;(03857)91399
3444;1745;1;ypsznlet@ukr.net
3445;1746;0;(03847)21941
3446;1746;1;uszn_nu@ukrpost.ua
3447;1747;0;(03843)32948
3448;1747;1;upszn@poladm.gov.ua
3449;1748;0;(03842)23479,22627
3450;1748;1;upr.slavyta@ukr.net
3451;1749;0;(03854)32208,31296,32119
3452;1749;1;6813soczah@ukr.net
3453;1750;0;380 (3850)20986
3454;1750;1;6814uszn@ukr.net
3455;1751;0;(03844)30977
3456;1751;1;teo_socb@ukrpost.net
3457;1752;0;(0382)728350
3458;1752;1;6816uszn@ukr.net
3459;1753;0;380 (3859)92775,380 (3859)20115
3460;1753;1;upsznch@ukr.net
3461;1754;0;(03840)42638,53713
3462;1754;1;yntaszn@gmail.com
3463;1755;0;(03853)21353,21898
3464;1755;1;Yr_uszn@ukr.net
3465;1756;0;(03849)21025,25493
3466;1756;1;soczahist@kam-pod.gov.ua 
3467;1757;0;(03842)41504
3468;1757;1;6826socnetishin@ukr.net
3469;1758;0;(03842)70250
3470;1758;1;smupszn@ukr.net
3471;1759;0;(03854)33849
3472;1759;1;mup-star@ukr.net
3473;1760;0;(0382)631217,654283,670156,659666
3474;1760;1;soczah_km@hm.ukrtel.net
3475;1761;0;(03840)58028,40376
3476;1761;1;shep_upszn@i.ua
3477;1762;0;(0472)453009,(0472)360563,(0472)542201
3478;1762;1;uszn_7101@ukr.net
3479;1763;0;(0472)371565,(0472)372352
3480;1763;1;sosn_upszn@neocm.com
3481;1764;0;(04736)31854
3482;1764;1;kanivsoc.dop@gmail.com
3483;1765;0;(04733)42334
3484;1765;1;7104SMILA@UKR.NET 
3485;1766;0;(04744)34526,36842
3486;1766;1;umnm@ukr.net, sz@umanupszn.gov.ua
3487;1767;0;(04737)52792
3488;1767;1;zol_prac@ukrpost.ua
3489;1768;0;(04740)61293,64047
3490;1768;1;vatsoczck@ukr.net
3491;1769;0;(04734)20880
3492;1769;1;7106@ukr.net
3493;1770;0;(098)1232224
3494;1770;1;7107@ukr.net
3495;1771;0;(04747)63259
3496;1771;1;upszn_7108@ukr.net
3497;1772;0;(04740)21054,(04740)22368
3498;1772;1;upszn7109@ukr.net
3499;1773;0;(096)4339876
3500;1773;1;rupszn@zolo.ck.ua, rupsznzolo@ukr.net
3501;1774;0;(04732)61577
3502;1774;1;kam2003@ukr.net
3503;1775;0;(04736)36004
3504;1775;1;rupszn_kaniv@ukr.net
3505;1776;0;(04735)20919
3506;1776;1;upszn_korsun@ck.ukrtel.net
3507;1777;0;(04742)22499
3508;1777;1;kater.upszn_ck@ukr.net
3509;1778;0;(04749)61013
3510;1778;1;lsnr15@ukr.net
3511;1779;0;(04748)62191,(04748)63934
3512;1779;1;upszn16@ck.ukrtel.net upszn7116@ukr.net
3513;1780;0;(04746)22497
3514;1780;1;upsznmon17@rambler.ru
3515;1781;0;(04733)20060
3516;1781;1;7118RDA@ukr.net 
3517;1782;0;(04731)30941
3518;1782;1;upszn19@ukr.net
3519;1783;0;(04744)35058
3520;1783;1;umanruszn@ukrpost.ua
3521;1784;0;(04745)60283
3522;1784;1;7121@ukr.net
3523;1785;0;(093)1937247,(0472)23833
3524;1785;1;chornobay.upszn@gmail.com
3525;1786;0;(0472)648636
3526;1786;1;uprpraci@2upost.com
3527;1787;0;(04730)25457,28644
3528;1787;1;upszn_24@ukr.net
3529;1788;0;(04741)52169
3530;1788;1;shp_upszn@ck.ukrtel.net
3531;1789;0;(0472)639908,(0472)634401
3532;1789;1;ouszn@ck.ukrtel.net
3533;1790;0;(03722)45537
3534;1790;1;gupszn@ukr.net
3535;1791;0;(372)526261
3536;1791;1;soczah@ukr.net
3537;1792;0;(03722)34196,516821
3538;1792;1;upszn7726@ukr.net
3539;1793;0;(03722)60866,519752
3540;1793;1;upszn7725@ukr.net
3541;1794;0;(0372)563085,560009
3542;1794;1;upszn7724@ukr.net
3543;1795;0;(03741)33070
3544;1795;1;upszn7703@ukr.net
3545;1796;0;(03730)21372
3546;1796;1;upszn7709@ukr.net
3547;1797;0;(03740)21210
3548;1797;1;upszn7715@ukr.net
3549;1798;0;(03734)24405
3550;1798;1;upszn7705@ukr.net
3551;1799;0;(03737)21491
3552;1799;1;upszn7707@ukr.net
3553;1800;0;(03732)20473,20661
3554;1800;1;upszn7706@ukr.net
3555;1801;0;(03736)21970,21628
3556;1801;1;upszn7713@ukr.net
3557;1802;0;(03733)21672,21758
3558;1802;1;upszn7708@ukr.net
3559;1803;0;(03738)21468
3560;1803;1;upszn7704@ukr.net
3561;1804;0;(03739)22053
3562;1804;1;upszn7702@ukr.net
3563;1805;0;(03735)21939,21314,22855,25488
3564;1805;1;upszn7716@ukr.net
3565;1806;0;(03731)21359
3566;1806;1;upszn7701@ukr.net
3567;1807;0;(04622)56097
3568;1807;1;sobes@ukrpost.net
3569;1808;0;(04635)21798
3570;1808;1;bahuszn@ukr.net
3571;1809;0;(04632)25340,25341
3572;1809;1;ksuta-as2013@yandex.ua
3573;1810;0;(04653)21953
3574;1810;1;borznaupszn@ukr.net
3575;1811;0;(04636)22208
3576;1811;1;upravlinna@cg.ukrtel.net
3577;1812;0;(04645)21611
3578;1812;1;gorsobes@ukr.net
3579;1813;0;(04633)21482
3580;1813;1;ichn_vasv@ukr.net
3581;1814;0;(04646)42134
3582;1814;1;kozupszn@ukr.net
3583;1815;0;(04656)21171
3584;1815;1;uszn-korop@ukr.net
3585;1816;0;(04657)21703
3586;1816;1;dopomoga@cg.ukrtel.net
3587;1817;0;(04643)21680
3588;1817;1;upszn43@ne.cg.ukrtel.net
3589;1818;0;(04644)31474
3590;1818;1;menasobez2014@ukr.net
3591;1819;0;(04631)20198
3592;1819;1;nrszn@ukr.net
3593;1820;0;(04658)23258
3594;1820;1;nvsobes@cg.ukrtel.net
3595;1821;0;(04642)27499
3596;1821;1;subsi7409@ukr.net
3597;1822;0;(04637)53682
3598;1822;1;pl_sobes@ukr.net
3599;1823;0;(04641)21154
3600;1823;1;uszn_repki@ukr.net
3601;1824;0;(04659)21759
3602;1824;1;upszn7422@gmail.com
3603;1825;0;(04655)21677
3604;1825;1;sobez7424@ukrpost.ua
3605;1826;0;(04639)21350
3606;1826;1;usribne@cg.ukr.net
3607;1827;0;(04634)21554
3608;1827;1;talasoft@ukr.net
3609;1828;0;(0462)724104
3610;1828;1;chadm_sotszahist@cg.gov.ua
3611;1829;0;(04654)21365
3612;1829;1;sobes_sch@cg.ukrtel.net
3613;1830;0;(04631)20312
3614;1830;1;upszn@ne.cg.ukrtel.net
3615;1831;0;(04658)23981
3616;1831;1;nsmsobes@ukrpost.ua
3617;1832;0;(04637)71225
3618;1832;1;sobespl@ukrpost.ua
3619;1833;0;(0462)670328,671609
3620;1833;1;d_sovbes@cg.ukrtel.net
3621;1834;0;(04622)40064,674087
3622;1834;1;up26@nzrada.gov.ua
3623;1835;0;(044)2572387
3624;1835;1;upszn_gol@ukr.net
3625;1836;0;(044)5639970
3626;1836;1;upszn@drda.gov.ua
3627;1837;0;(044)5451414
3628;1837;1;viddil_pilg_Desnyank@i.ua
3629;1838;0;(044)5426609
3630;1838;1;ruszn04@ukr.net
3631;1839;0;(044)4679858
3632;1839;1;ruszn05@i.ua
3633;1840;0;(044)2885124
3634;1840;1;ruszn06@ukr.net
3635;1841;0;(044)4258516
3636;1841;1;office@Ruszn07.kiev.ua
3637;1842;0;(044)4057313
3638;1842;1;ruszn08@ukr.net
3639;1843;0;(044)2073912
3640;1843;1;ruszn09@ukr.net
3641;1844;0;(044)2380051
3642;1844;1;subsidii_ruszn10@ukr.net
3643;1845;0;(0312)617687
3644;1845;1;
3645;1846;0;(03249)38289
3646;1846;1;
3647;1847;0;(03475)29110
3648;1847;1;
3649;1848;0;(0352)432462
3650;1848;1;
3651;1849;0;(03540)21665
3652;1849;1;
3653;1850;0;(03541)22478
3654;1850;1;
3655;1851;0;(03542)21765
3656;1851;1;
3657;1852;0;(03543)22492
3658;1852;1;
3659;1853;0;(03544)21761
3660;1853;1;
3661;1854;0;(03546)24853
3662;1854;1;
3663;1855;0;(03547)21680
3664;1855;1;
3665;1856;0;(03548)21206
3666;1856;1;
3667;1857;0;(03549)21970
3668;1857;1;
3669;1858;0;(03550)21172
3670;1858;1;
3671;1859;0;(03551)21131
3672;1859;1;
3673;1860;0;(03552)21709
3674;1860;1;
3675;1861;0;(03554)22838
3676;1861;1;
3677;1862;0;(03555)21762
3678;1862;1;
3679;1863;0;(03557)21986
3680;1863;1;
3681;1864;0;(03558)22303
3682;1864;1;
3683;1865;0;(03636)22373
3684;1865;1;
3685;1866;0;(03636)22373
3686;1866;1;
3687;1867;0;(03652)25152
3688;1867;1;
3689;1868;0;(03657)21400
3690;1868;1;
3691;1869;0;(0382)765861
3692;1869;1;
3693;1870;0;(03842)90880
3694;1870;1;
3695;1871;0;(0412)481187
3696;1871;1;
3697;1872;0;(04353)21909
3698;1872;1;
3699;1873;0;(04578)42231
3700;1873;1;
3701;1874;0;(04596)22702
3702;1874;1;
3703;1875;0;(04597)48393
3704;1875;1;
3705;1876;0;(04733)42373
3706;1876;1;
3707;1877;0;(050)4515313
3708;1877;1;
3709;1878;0;(050)4526868
3710;1878;1;
3711;1879;0;(050)5308294
3712;1879;1;
3713;1880;0;(050)5747095
3714;1880;1;
3715;1881;0;(050)9318747
3716;1881;1;
3717;1882;0;(050)9652000
3718;1882;1;
3719;1883;0;(05134)32709
3720;1883;1;
3721;1884;0;(05134)32709
3722;1884;1;
3723;1885;0;(05366)30176
3724;1885;1;
3725;1886;0;(05444)24362
3726;1886;1;
3727;1887;0;(056)3702719
3728;1887;1;lgni@dnp.ukrpack.net
3729;1888;0;(056)3747078
3730;1888;1;L.Stanislav@ukr.net
3731;1889;0;(056)3748821
3732;1889;1;dmdpi@dnp.ukrpack.net
3733;1890;0;(056)3748821
3734;1890;1;dmdpi@dnp.ukrpack.net
3735;1891;0;(056)3748821
3736;1891;1;dmdpi@dnp.ukrpack.net
3737;1892;0;(056)3748821
3738;1892;1;dmdpi@dnp.ukrpack.net
3739;1893;0;(056)3748821
3740;1893;1;dmdpi@dnp.ukrpack.net
3741;1894;0;(056)3774613
3742;1894;1;krgvnedoimka@i.ua
3743;1895;0;(056)4040672
3744;1895;1;tetiana.dikhtiar@ukr.net
3745;1896;0;(056)4040672
3746;1896;1;soboleva.alina@ukr.net
3747;1897;0;(056)4040672
3748;1897;1;tetiana.dikhtiar@ukr.net
3749;1898;0;(056)4040672
3750;1898;1;tetiana.dikhtiar@ukr.net
3751;1899;0;(056)4040675
3752;1899;1;nedoimka0481@ukr.net
3753;1900;0;(056)4090061
3754;1900;1;svitlana.ilina@ukr.net
3755;1901;0;(056)7255009
3756;1901;1;mdpi64@dnp.ukrpack.net
3757;1902;0;(056)7263069
3758;1902;1;
3759;1903;0;(056)7455219
3760;1903;1;
3761;1904;0;(056)7607234
3762;1904;1;and-gni@ukr.net
3763;1905;0;(056)7607234
3764;1905;1;and-gni@ukr.net
3765;1906;0;(056)7767250
3766;1906;1;elenadpi@gmail.com
3767;1907;0;(056)903785
3768;1907;1;lisa@ukrpost.ua
3769;1908;0;(0563)995352
3770;1908;1;petrovaoksana75@mail.tu
3771;1909;0;(0563)995352
3772;1909;1;petrovaoksana75@mail.tu
3773;1910;0;(0563)995352
3774;1910;1;petrovaoksana75@mail.tu
3775;1911;0;(0563)995352
3776;1911;1;petrovaoksana75@mail.tu
3777;1912;0;(0563)995352
3778;1912;1;petrovaoksana75@mail.tu
3779;1913;0;(0563)995352
3780;1913;1;petrovaoksana75@mail.tu
3781;1914;0;(0563)995352
3782;1914;1;petrovaoksana75@mail.tu
3783;1915;0;(0563)999052
3784;1915;1;425_@ukr.net
3785;1916;0;(0563)999052
3786;1916;1;425_@ukr.net
3787;1917;0;(0563)999052
3788;1917;1;425_@ukr.net
3789;1918;0;(0563)999052
3790;1918;1;425_@ukr.net
3791;1919;0;(0563)999052
3792;1919;1;425_@ukr.net
3793;1920;0;(05632)30178
3794;1920;1;odpy@ukrpost.ua
3795;1921;0;(05632)31001
3796;1921;1;odpy@ukrpost.ua
3797;1922;0;(05632)32020
3798;1922;1;odpy@ukrpost.ua
3799;1923;0;(05634)24943
3800;1923;1;dpi0403@ukr.net
3801;1924;0;(05635)51160
3802;1924;1;odpy.urivka@ukr.net
3803;1925;0;(05635)51160
3804;1925;1;odpy.urivka@ukr.net
3805;1926;0;(05635)51160
3806;1926;1;odpy.urivka@ukr.net
3807;1927;0;(05636)73195
3808;1927;1;odpy.ternovka@ukrpost.ua
3809;1928;0;(05636)73195
3810;1928;1;odpy.ternovka@ukrpost.ua
3811;1929;0;(05636)75277
3812;1929;1;odpy.ternovka@ukrpost.ua
3813;1930;0;(05639)99056
3814;1930;1;411_@ukr.net
3815;1931;0;(0564)262750
3816;1931;1;dfs_dnepr_nodebts_krrog1
3817;1932;0;(0564)262815
3818;1932;1;dpi483@ukr.net
3819;1933;0;(0564)262867
3820;1933;1;dpi483@ukr.net
3821;1934;0;(0564)664014
3822;1934;1;dpi483@ukr.net
3823;1935;0;(0564)664014
3824;1935;1;dpi483@ukr.net
3825;1936;0;(0564)664725
3826;1936;1;dpi483@ukr.net
3827;1937;0;(0564)903785
3828;1937;1;lisa@ukrpost.ua
3829;1938;0;(0564)928112
3830;1938;1;lisa@ukrpost.ua
3831;1939;0;(0565)130184
3832;1939;1;dpi428@ukr.net
3833;1940;0;(0565)350903
3834;1940;1;dpi401@ukr.net
3835;1941;0;(0565)350950
3836;1941;1;dpi401@ukr.net
3837;1942;0;(0565)832388
3838;1942;1;dpi416@ukr.net
3839;1943;0;(0565)832388
3840;1943;1;dpi416@ukr.net
3841;1944;0;(05652)33627
3842;1944;1;zv_odpi04@ukr.net
3843;1945;0;(05652)33668
3844;1945;1;zv_odpi04@ukr.net
3845;1946;0;(05652)55654
3846;1946;1;zv_odpi04@ukr.net
3847;1947;0;(05653)51514
3848;1947;1;
3849;1948;0;(05654)91539
3850;1948;1;krin-mdpi@yandex.ru
3851;1949;0;(05654)92580
3852;1949;1;krin-mdpi@yandex.ru
3853;1950;0;(05654)92985
3854;1950;1;krin-mdpi@yandex.ru
3855;1951;0;(05656)95226
3856;1951;1;lisa@ukrpost.ua
3857;1952;0;(05657)21673
3858;1952;1;lisa@ukrpost.ua
3859;1953;0;(05657)21673
3860;1953;1;lisa@ukrpost.ua
3861;1954;0;(05657)21730
3862;1954;1;lisa@ukrpost.ua
3863;1955;0;(05658)60513
3864;1955;1;dpi416@ukr.net
3865;1956;0;(05658)60513
3866;1956;1;dpi416@ukr.net
3867;1957;0;(05662)21198
3868;1957;1;nikodpi@ukrpost.ua
3869;1958;0;(05662)22101
3870;1958;1;ksu32@ukr.net
3871;1959;0;(05662)22389
3872;1959;1;mollitatiana@mail.ru
3873;1960;0;(05662)46403
3874;1960;1;nikodpi@ukrpost.ua
3875;1961;0;(05662)51536
3876;1961;1;
3877;1962;0;(05662)51573
3878;1962;1;zorichka1972@ukr.net
3879;1963;0;(05663)43935
3880;1963;1;оgni412@ukr.net
3881;1964;0;(05665)51642
3882;1964;1;marg06dpi@ukr.net
3883;1965;0;(05665)51642
3884;1965;1;marg06dpi@ukr.net
3885;1966;0;(05667)44204
3886;1966;1;oodpi409@ukr.net
3887;1967;0;(05667)66796
3888;1967;1;oodpi409@ukr.net
3889;1968;0;(05667)66796
3890;1968;1;oodpi409@ukr.net
3891;1969;0;(05668)22101
3892;1969;1;galian75@mail,ru
3893;1970;0;(05668)22101
3894;1970;1;ksu32@ukr.net
3895;1971;0;(05669)23517
3896;1971;1;n26004857@meta.ua
3897;1972;0;(0569)533138
3898;1972;1;230403@ukr.net
3899;1973;0;(0569)534008
3900;1973;1;dpi0403@ukr.net
3901;1974;0;(05690)32681
3902;1974;1;
3903;1975;0;(05692)26150
3904;1975;1;
3905;1976;0;(05692)32195
3906;1976;1;dpi0403@ukr.net
3907;1977;0;(05692)32195
3908;1977;1;dpi0403@ukr.net
3909;1978;0;(05692)33407
3910;1978;1;dpi0403@ukr.net
3911;1979;0;(05693)77092
3912;1979;1;zvit0408@ukr.net
3913;1980;0;(05693)77092
3914;1980;1;zvit0408@ukr.net
3915;1981;0;(05693)77092
3916;1981;1;zvit0408@ukr.net
3917;1982;0;(05693)77092
3918;1982;1;zvit0408@ukr.net
3919;1983;0;(05693)77092
3920;1983;1;zvit0408@ukr.net
3921;1984;0;(05693)77147
3922;1984;1;zvit0408@ukr.net
3923;1985;0;(057)3701010
3924;1985;1;
3925;1986;0;(05749)21044
3926;1986;1;
3927;1987;0;(05758)30516
3928;1987;1;
3929;1988;0;(05956)95192
3930;1988;1;lisa@ukrpost.ua
3931;1989;0;(05956)95435
3932;1989;1;lisa@ukrpost.ua
3933;1990;0;(06153)47348
3934;1990;1;
3935;1991;0;(06452)44337
3936;1991;1;
3937;1992;0;(06463)21840
3938;1992;1;
3939;1993;0;(066)1576740
3940;1993;1;
3941;1994;0;(067)1749284
3942;1994;1;
3943;1995;0;(067)4397385
3944;1995;1;
3945;1996;0;(067)4537771
3946;1996;1;
3947;1997;0;(067)5601274
3948;1997;1;
3949;1998;0;(067)5611333
3950;1998;1;
3951;1999;0;(067)5772494
3952;1999;1;
3953;2000;0;(067)6300129
3954;2000;1;
3955;2001;0;(067)7403224
3956;2001;1;
3957;2002;0;(067)9170343
3958;2002;1;
3959;2003;0;(095)4134886
3960;2003;1;
3961;2004;0;(096)3088622
3962;2004;1;
3963;2005;0;(096)3782331
3964;2005;1;
3965;2006;0;(096)5026180
3966;2006;1;
3967;2007;0;(097)5776005
3968;2007;1;dpi0403@ukr.net
3969;2008;0;(097)6996997
3970;2008;1;
3971;2009;0;(097)7242424
3972;2009;1;
3973;2010;0;(098)5029632
3974;2010;1;
3975;2011;0;(098)7153309
3976;2011;1;
3977;2012;0;(099)9549803
3978;2012;1;
3979;2013;0;(380562)465381
3980;2013;1;
3981;2014;0;(380562)7247815
3982;2014;1;
3983;2015;0;(380562)7657379
3984;309;4;EO180277SMV
3985;2018;0;380675658876
3986;2019;0;380996565650
3987;2020;0;
3988;2021;0;380506353987
3989;2022;0;380663393881
3990;2023;0;380976975176
3991;2024;0;380972818739
3992;2025;0;380970407098
3993;2026;0;380676347554
3994;2027;0;
3995;2028;0;380660066330
3996;2029;0;380503151302
3997;2030;0;380668085125
3998;2031;0;380677533124
3999;2032;0;380999824079
4000;2033;0;380984471947
4001;2034;0;380509223417
4002;2035;0;380968342280
4003;2036;0;380675604575
4004;2037;0;380986293810
4005;2038;0;380675655334
4006;2052;0;Пополитов Алексей Николаевич +380979229774
4007;2053;0;Мачихін Владислав Валерійович  +380978777702
4008;2054;0;Роман +380973209244
4009;2055;0;Коваленко Яна Сергіївна +380462653894
4010;2056;0;Роман +380973209244
4011;2057;0;Рудик Микола Миколайович +380677459933
4012;2058;0;Підшморга Сергій Олександрович +380677108800
4013;2059;0;Дзюба Олександр Васильович +380672331179
4014;2060;0;Чайка Олексій Олексійович +380677407807
4015;2061;0;Карабиць Олександр Іванович +380958550007
4016;2062;0;Мазурок Вадим Володимирович +380982558448
4017;2052;1;apopolitov@ukr.net
4018;2053;1;dnepr.m2@ua.fm
4019;2055;1;tsc7441cn@gmail.com
4020;2057;1;tsc8047@gmail.com
4021;2058;1;tsc8041@gmail.com
4022;2059;1;tsc8044@gmail.com
4023;2060;1;tsc8046@gmail.com
4024;2061;1;tsc8045@gmail.com
4025;2062;1;tsc8043@gmail.com
4026;2063;0;Єпик Тамара Михайлівна +380544922496
4027;2063;1;ispsh@ukr.net
4028;2064;0;230424
4029;2065;0;236012
4030;2066;0;236012,238132
4031;2067;0;237178
4032;2068;0;238112
4033;2069;0;238132
4034;2070;0;276065
4035;2071;0;311512
4036;2072;0;313658
4037;2073;0;318457
4038;2074;0;318457
4039;2075;0;318457,324836
4040;2076;0;318457,7705839
4041;2077;0;323264
4042;2078;0;323268
4043;2079;0;323268,520313
4044;2080;0;338749
4045;2081;0;369294
4046;2082;0;523285
4047;2083;0;523285
4048;2084;0;523285
4049;2085;0;523286
4050;2086;0;523286
4051;2087;0;523286
4052;2088;0;523286
4053;2089;0;523286
4054;2090;0;523286
4055;2091;0;533286
4056;2092;0;533286
4057;2093;0;543286
4058;2094;0;553286
4059;2095;0;3702825
4060;2096;0;3703660
4061;2097;0;3703660
4062;2098;0;3736529
4063;2099;0;3743000
4064;2100;0;3788303
4065;2101;0;7135618
4066;2102;0;7246055
4067;2103;0;7263069
4068;2104;0;7265031
4069;2105;0;7265031
4070;2106;0;7265039
4071;2107;0;7265093
4072;2108;0;7265093
4073;2109;0;7265093
4074;2110;0;7265195
4075;2111;0;7265213
4076;2112;0;7265286
4077;2113;0;7265286
4078;2114;0;7265286
4079;2115;0;7265286
4080;2116;0;7265332
4081;2117;0;7265332
4082;2118;0;7265332
4083;2119;0;7265429
4084;2120;0;7265629
4085;2121;0;7266015
4086;2122;0;7282078
4087;2123;0;7282078
4088;2124;0;7283230
4089;2125;0;7283312
4090;2126;0;7284910
4091;2127;0;7284915
4092;2128;0;7284936
4093;2129;0;7321389
4094;2130;0;7324377
4095;2131;0;7332181
4096;2132;0;7402041
4097;2133;0;7403315
4098;2134;0;7403715
4099;2135;0;7428312
4100;2136;0;7428324
4101;2137;0;7428350
4102;2138;0;7428356
4103;2139;0;7428405
4104;2140;0;7428774
4105;2141;0;7428774
4106;2142;0;7440113
4107;2143;0;7440113
4108;2144;0;7440124
4109;2145;0;7440334
4110;2146;0;7440474
4111;2147;0;7440474
4112;2148;0;7440505
4113;2149;0;7440758
4114;2150;0;7441025
4115;2151;0;7441025
4116;2152;0;7441067
4117;2153;0;7441126
4118;2154;0;7441126
4119;2155;0;7441213
4120;2156;0;7441213
4121;2157;0;7441213
4122;2158;0;7441306
4123;2159;0;7441456,7428337
4124;2160;0;7441456,7428337
4125;2161;0;7441456,7428337
4126;2162;0;7441456,7428337
4127;2163;0;7441467
4128;2164;0;7441467
4129;2165;0;7441493
4130;2166;0;7441493,7446383
4131;2167;0;7441529
4132;2168;0;7441541
4133;2169;0;7441541
4134;2170;0;7441558
4135;2171;0;7441558
4136;2172;0;7441558
4137;2173;0;7441558
4138;2174;0;7441574
4139;2175;0;7441589
4140;2176;0;7441589
4141;2177;0;7441702
4142;2178;0;7441702
4143;2179;0;7441723
4144;2180;0;7441723
4145;2181;0;7441727
4146;2182;0;7441727
4147;2183;0;7441758
4148;2184;0;7441759
4149;2185;0;7441760
4150;2186;0;7442005
4151;2187;0;7442085
4152;2188;0;7442156
4153;2189;0;7442192
4154;2190;0;7442192
4155;2191;0;7442193
4156;2192;0;7442261
4157;2193;0;7442500
4158;2194;0;7442500
4159;2195;0;7442500
4160;2196;0;7442500
4161;2197;0;7442501
4162;2198;0;7442502
4163;2199;0;7442582
4164;2200;0;7442593
4165;2201;0;7442593
4166;2202;0;7442593
4167;2203;0;7442593
4168;2204;0;7442593
4169;2205;0;7442593
4170;2206;0;7442706
4171;2207;0;7442764
4172;2208;0;7442794
4173;2209;0;7443058
4174;2210;0;7443058
4175;2211;0;7443058
4176;2212;0;7443087
4177;2213;0;7443105
4178;2214;0;7443144
4179;2215;0;7443158
4180;2216;0;7443158
4181;2217;0;7443158
4182;2218;0;7443158
4183;2219;0;7443283
4184;2220;0;7443283
4185;2221;0;7443385
4186;2222;0;7443385
4187;2223;0;7443395
4188;2224;0;7443439
4189;2225;0;7444817
4190;2226;0;7444817
4191;2227;0;7445030
4192;2228;0;7445067
4193;2229;0;7445067
4194;2230;0;7445097
4195;2231;0;7445097
4196;2232;0;7445255
4197;2233;0;7445313
4198;2234;0;7445313
4199;2235;0;7445346
4200;2236;0;7445431
4201;2237;0;7445431
4202;2238;0;7445467,7785068
4203;2239;0;7445485
4204;2240;0;7445485
4205;2241;0;7445654
4206;2242;0;7445654
4207;2243;0;7445654
4208;2244;0;7445654
4209;2245;0;7445755
4210;2246;0;7446043
4211;2247;0;7446088
4212;2248;0;7446122
4213;2249;0;7446134
4214;2250;0;7446134
4215;2251;0;7446138
4216;2252;0;7446139
4217;2253;0;7446192
4218;2254;0;7446192
4219;2255;0;7446255
4220;2256;0;7446255
4221;2257;0;7446255
4222;2258;0;7446261
4223;2259;0;7446276
4224;2260;0;7446276
4225;2261;0;7446278
4226;2262;0;7446278
4227;2263;0;7446282
4228;2264;0;7446285
4229;2265;0;7446285
4230;2266;0;7446286
4231;2267;0;7446286
4232;2268;0;7446286
4233;2269;0;7446286
4234;2270;0;7446287
4235;2271;0;7446288
4236;2272;0;7446291
4237;2273;0;7446291
4238;2274;0;7446292
4239;2275;0;7446292
4240;2276;0;7446292
4241;2277;0;7446293
4242;2278;0;7446293
4243;2279;0;7446294
4244;2280;0;7446294
4245;2281;0;7446297
4246;2282;0;7446299
4247;2283;0;7446310
4248;2284;0;7446310
4249;2285;0;7446311
4250;2286;0;7446312
4251;2287;0;7446313
4252;2288;0;7446313
4253;2289;0;7446313
4254;2290;0;7446314
4255;2291;0;7446314
4256;2292;0;7446314
4257;2293;0;7446317
4258;2294;0;7446329
4259;2295;0;7446331
4260;2296;0;7446331
4261;2297;0;7446351
4262;2298;0;7446351
4263;2299;0;7446356
4264;2300;0;7446357
4265;2301;0;7446365
4266;2302;0;7446369
4267;2303;0;7446375
4268;2304;0;7446376
4269;2305;0;7446376
4270;2306;0;7446383
4271;2307;0;7446411
4272;2308;0;7446411
4273;2309;0;7446411
4274;2310;0;7446411
4275;2311;0;7446416
4276;2312;0;7446416
4277;2313;0;7446421
4278;2314;0;7446421
4279;2315;0;7446426
4280;2316;0;7446426
4281;2317;0;7446426
4282;2318;0;7446455
4283;2319;0;7446460
4284;2320;0;7446467
4285;2321;0;7446467
4286;2322;0;7446467
4287;2323;0;7446470
4288;2324;0;7446475
4289;2325;0;7446477
4290;2326;0;7446477
4291;2327;0;7446479
4292;2328;0;7446480
4293;2329;0;7446485
4294;2330;0;7446485
4295;2331;0;7446489
4296;2332;0;7446489
4297;2333;0;7446560
4298;2334;0;7446697
4299;2335;0;7446697
4300;2336;0;7446775
4301;2337;0;7446830
4302;2338;0;7446876
4303;2339;0;7446903
4304;2340;0;7446933
4305;2341;0;7447037
4306;2342;0;7447037
4307;2343;0;7447037
4308;2344;0;7447061
4309;2345;0;7447137
4310;2346;0;7447290
4311;2347;0;7447290
4312;2348;0;7447290
4313;2349;0;7447359
4314;2350;0;7447776
